"rep","run","trial","bf_no_rvar","bf_rvar"
80,10,13,4.10166602122559e-23,595.149439050479
80,10,14,2.96796909490289e-25,9.24553067685739
80,10,15,9.09835465513719e-21,0.000697556706028474
80,10,16,3.43559051635351e-20,9.78428634803285e-06
80,10,17,6.85322689335891e-22,64032.0134109305
80,10,18,4.71300361529986e-21,0.013760282892112
80,10,19,8.78216460513794e-21,0.0135281445368204
80,10,20,8.21957942954588e-22,4.30612662701406
81,10,1,3.38824289654028e-22,0.0310703887371144
81,10,2,9.87627027331682e-16,2984.31203062065
81,10,3,1.31574069680255e-21,0.00950354491134474
81,10,4,1.57271464847962e-15,0.0888389271017964
81,10,5,2.55763408507797e-10,801635757.862009
81,10,6,6.24371262857035e-30,47874345.4963309
81,10,7,3.05199795797656e-23,641650.5246717
81,10,8,7.66045034793627e-20,375849.311417822
81,10,9,1.30707444983047e-20,252165.129068116
81,10,10,7.3791877756369e-22,0.00143050300874107
81,10,11,1.32644252893425e-17,324856.060610497
81,10,12,5.21124475864143e-23,217.622774901599
81,10,13,5.06423497945053e-17,7947868.43605128
81,10,14,3.08875964625499e-23,3.95415127538079
81,10,15,2.73709516927218e-19,0.0216143684708459
81,10,16,6.01067918672033e-16,0.000549845007141676
81,10,17,3.13964003639414e-17,138888.900100419
81,10,18,1.60656755059623e-25,42.1744666977233
81,10,19,3.84229512178427e-24,15502.1252562287
81,10,20,4.21569000385352e-19,3184.83484859705
82,10,1,3.40676015086738e-22,4.02050805081205
82,10,2,5.31060403006449e-17,3.07223494539838
82,10,3,2.1072189558259e-22,0.00211991348178792
82,10,4,3.13914751420033e-18,1.35347939978961e-06
82,10,5,7.89880513242968e-10,46971.0494910499
82,10,6,1.86441173306811e-27,1910071499.30017
82,10,7,2.12749938228348e-26,470025.24253929
82,10,8,8.85756799155627e-21,9385.53571369657
82,10,9,4.10593189772244e-23,7415.8516485555
82,10,10,2.20239377223956e-18,0.00511084126532782
82,10,11,6.28817074993574e-16,2019369088.31975
82,10,12,1.84902242580063e-27,0.121667141386865
82,10,13,1.81828129071466e-18,411.55855967268
82,10,14,5.26899946523789e-27,1202012.58222574
82,10,15,1.57673435484353e-17,0.344730037663969
82,10,16,1.29491967398761e-20,1.04136915858937e-05
82,10,17,1.66562452441805e-22,10875.4822816212
82,10,18,5.61857797752027e-27,69896.3183961882
82,10,19,5.16197754308154e-23,8810677.18319153
82,10,20,7.40800744053354e-26,2301318207766.15
83,10,1,4.25563386885757e-25,0.360719981710094
83,10,2,2.81189752908546e-21,428.047135802962
83,10,3,7.29325991807872e-28,0.000183972002417239
83,10,4,1.32046731168322e-16,0.00132884218684724
83,10,5,3.21364040747616e-11,55623015.5684837
83,10,6,3.5529277079697e-28,1892114515.39339
83,10,7,7.75163030880305e-21,9066.61058696856
83,10,8,1.49255422193237e-21,1399272.64151174
83,10,9,2.24663340400298e-22,2163.7758560149
83,10,10,1.01522255479976e-20,0.28043115028695
83,10,11,3.61885453081152e-13,307673807629.856
83,10,12,1.32964979443229e-27,26019485389.0043
83,10,13,1.41142287332342e-21,33642153.5163858
83,10,14,6.02533493847694e-30,2573348.39807735
83,10,15,1.24640867255883e-19,0.118484278121945
83,10,16,1.45433019652086e-19,66.1584732348393
83,10,17,1.69701101925991e-20,1433099506.6298
83,10,18,1.52366801379521e-24,970.474082099068
83,10,19,7.63688203206191e-25,4.02690268857199
83,10,20,1.06230065310354e-26,27048716121535.3
84,10,1,2.59928820565845e-20,1.2056192726099
84,10,2,4.86130346109451e-19,79866.2835511512
84,10,3,3.03124655839818e-25,0.0442511142082257
84,10,4,6.129351328077e-18,887.246834385695
84,10,5,3.81268976458797e-13,1916839281.50473
84,10,6,1.11286098925286e-26,473306933022.919
84,10,7,8.37560922509448e-20,1366796414.0613
84,10,8,1.91592049330723e-21,9461.62847633275
84,10,9,9.86446878247777e-20,57255627.0574579
84,10,10,1.06685500575268e-16,0.000276401359690691
84,10,11,6.39216056428e-19,4301997602699.17
84,10,12,4.02759548909565e-24,800714714.62594
84,10,13,4.20473115265131e-20,263458.669460268
84,10,14,4.44782087826745e-26,3111.11866019267
84,10,15,9.6086796424681e-18,0.00018888799323444
84,10,16,2.5611955205972e-12,5.0387369325725
84,10,17,1.63433111112654e-16,4817131834.96531
84,10,18,1.74361785853709e-24,1490.45695413961
84,10,19,3.55035672538637e-23,1.30019474880574
84,10,20,8.98595268353378e-24,322294722.063399
85,10,1,1.38481614140269e-23,0.00173983978981319
85,10,2,3.49371859132952e-17,21.3683485129423
85,10,3,2.58384522367304e-23,0.000127419806082621
85,10,4,7.40899702302359e-17,5.00265925678655
85,10,5,2.33528219731209e-14,2136685834008.53
85,10,6,5.01705641644946e-25,2867.99116711464
85,10,7,2.16061339674167e-19,8009.0413780119
85,10,8,1.44115255306714e-19,21798.3589280594
85,10,9,8.1748506096667e-16,8509177408.35578
85,10,10,8.3126542424591e-20,4.65483839803218
85,10,11,1.53167750923187e-20,458.140611823851
85,10,12,1.42734566619725e-27,104753.745733172
85,10,13,7.56618642417442e-18,0.0595094174503361
85,10,14,2.71500862430729e-28,0.274077400515322
85,10,15,1.90144798345169e-17,5.77843499159715e-05
85,10,16,4.80759232090587e-13,0.00371068838034196
85,10,17,9.28401048748497e-20,622497.105328743
85,10,18,1.5975099256913e-22,1501907033960.84
85,10,19,3.58443613898945e-24,1.27725176295852
85,10,20,1.07659933267524e-25,7358532.24743532
86,10,1,1.0533470461283e-22,0.628959114634474
86,10,2,4.82263982458966e-18,50.3481696737219
86,10,3,6.06959441655313e-24,0.900466938121209
86,10,4,8.70368800127703e-13,13350.8836471441
86,10,5,2.15282078977726e-11,22948715768480520
86,10,6,8.01937073983501e-26,6651339.99139235
86,10,7,3.65869322395948e-22,333563.503667685
86,10,8,5.51269563975348e-20,124173.089921098
86,10,9,4.0740513895709e-18,465263619.048371
86,10,10,6.17371392263078e-21,0.00190612079773569
86,10,11,1.40716361529606e-22,298.958385679087
86,10,12,3.07579588656388e-26,5.97579513799146
86,10,13,3.33247473632279e-20,0.00183979727907776
86,10,14,3.1617824361504e-24,6.46899398443189e-05
86,10,15,8.51423510479615e-18,0.000605970046057984
86,10,16,1.1006964639352e-12,0.000935716180158038
86,10,17,5.28818136397943e-20,572835.812831595
86,10,18,1.50212866007864e-19,5944470.92352291
86,10,19,8.12413389125162e-25,0.00166622790125724
86,10,20,4.58126441293578e-22,0.00435958772106196
87,10,1,3.8713486892348e-22,7.00841293865598e-05
87,10,2,9.50622789380315e-15,1.70586207004251
87,10,3,2.87799765322778e-23,1.36684401962445e-06
87,10,4,8.7993169684476e-14,2.63774349889657
87,10,5,2.90364046028236e-11,899314390.518163
87,10,6,1.23558926121522e-25,1997978.98561241
87,10,7,1.83984871527196e-22,42.8866176434692
87,10,8,2.06617003112269e-19,124467.023071275
87,10,9,3.72895356854297e-21,37233110.1956419
87,10,10,5.39360391446973e-19,0.000123953888614901
87,10,11,1.992910759022e-18,172164.87312746
87,10,12,3.03787561751491e-25,3840.91419735496
87,10,13,3.49580653797425e-17,0.00283288405494505
87,10,14,1.31135486892548e-27,0.00469206455347422
87,10,15,1.07095820140675e-14,4.48945212283905e-05
87,10,16,1.09959156534153e-10,0.00482821866999188
87,10,17,2.27135013501301e-16,19926.6909665625
87,10,18,4.23844559057333e-22,93286.0372637185
87,10,19,9.47071723043077e-27,0.000331443004778525
87,10,20,5.38051417271201e-25,0.00865591173810381
88,10,1,2.07016035210848e-21,0.00204799975802405
88,10,2,7.35409460086599e-17,8.15789663884343
88,10,3,6.68803929700514e-22,0.761665041012764
88,10,4,2.22477950357323e-13,54752.7347434732
88,10,5,6.40255772994799e-14,3307.55789001841
88,10,6,7.78651477177772e-28,1585662184.04144
88,10,7,4.5067526750149e-18,141568.902560862
88,10,8,2.87667251840677e-19,33143229471.934
88,10,9,8.86853647725297e-23,15616910.445911
88,10,10,2.77997598470445e-23,0.000341127395003848
88,10,11,1.77571367246713e-13,76290.5821574832
88,10,12,2.98371994071999e-25,178.911955541954
88,10,13,4.69833797200226e-17,228620.987630163
88,10,14,1.1188685603284e-27,930.678788600046
88,10,15,5.3528160236172e-19,0.0222947473727082
88,10,16,2.90092000604847e-14,1.77179806693988
88,10,17,8.04683673642844e-19,368401410360.354
88,10,18,3.07949768850916e-26,149501132288.159
88,10,19,4.63651758201816e-14,47233.0312345997
88,10,20,3.19301710161896e-20,484.185346772716
89,10,1,6.65027273773824e-21,0.0337604682447586
89,10,2,8.14044570859566e-17,288488.501881902
89,10,3,1.44446697010093e-25,4.60167646081135e-05
89,10,4,1.26638247329939e-11,1.39605881484023e-05
89,10,5,2.92721866521966e-13,20367.5392313514
89,10,6,6.69496883966887e-28,110615.436103516
89,10,7,7.25410026298788e-24,7.48392264360971
89,10,8,1.97783676553208e-24,164.856498955702
89,10,9,2.44122164717739e-21,76.9858661372433
89,10,10,1.11583053498501e-19,1.10212779191649e-07
89,10,11,1.17396760765295e-15,3942350.32152497
89,10,12,5.68513956423263e-26,847843740.543926
89,10,13,1.38941590917205e-19,0.0152303982548682
89,10,14,1.10724012342689e-26,0.273805647901573
89,10,15,1.04040320815398e-17,0.000202024159286932
89,10,16,4.00107966961297e-13,0.186216301275296
89,10,17,4.64946131083966e-19,5833100.08004415
89,10,18,1.67998563719704e-25,0.117003811135393
89,10,19,8.10924928920909e-26,0.00115806246994052
89,10,20,6.86788168163828e-24,148094.531125789
90,10,1,4.20638329722572e-20,186.89206256181
90,10,2,7.82165849076377e-21,1584.74594851306
90,10,3,1.05155503117533e-25,10797.3963566307
90,10,4,8.38098162745708e-10,0.0104010764873712
90,10,5,2.11949356623516e-13,1864452.09420634
90,10,6,3.15642094003576e-27,327676071159.229
90,10,7,2.85519452667905e-22,44.4658353857642
90,10,8,7.02979880654575e-22,2181941.14989022
90,10,9,1.46509907289777e-17,2833651683.80827
90,10,10,1.66909310888701e-12,2.92132092033527e-06
90,10,11,3.1316863161441e-10,21034726313605.2
90,10,12,1.17066957974359e-24,3565104311.92461
90,10,13,4.41143093863029e-20,23309171.341384
90,10,14,1.80099507803086e-27,47.0678330552518
90,10,15,4.4531424850972e-25,6.400524439282
90,10,16,7.55014027817534e-15,155.957198180399
90,10,17,9.0949404369894e-20,50439726600.2675
90,10,18,6.57458547943113e-19,177.558245877071
90,10,19,2.31639390250987e-22,0.0216016061734172
90,10,20,1.95303676810879e-22,147655.678946308
91,10,1,2.68695063330732e-19,0.00344548280242779
91,10,2,1.40085116768272e-14,84.7149868439827
91,10,3,1.0007461568888e-17,0.00123600260269072
91,10,4,5.87377789901254e-09,0.281400520597429
91,10,5,1.22550743185979e-09,1.33309757338318
91,10,6,5.56841940529384e-23,4672.07791197981
91,10,7,3.44163512995032e-21,279.800438682563
91,10,8,1.15956982387802e-17,148.662351635969
91,10,9,3.60147259830034e-18,33192.4798604974
91,10,10,2.53489327039333e-18,0.00336337023858505
91,10,11,1.1004783338504e-17,5736.53203363164
91,10,12,3.66426126510265e-16,5540.34881090561
91,10,13,1.65839688089094e-14,0.346085978675741
91,10,14,6.81311778195465e-21,0.00236785952073449
91,10,15,3.86175402712849e-19,0.00163900055443581
91,10,16,1.35919482642209e-15,4.04987431317459e-05
91,10,17,2.50173497596206e-15,226667.909807228
91,10,18,9.58494562396228e-22,3402.07912843413
91,10,19,9.58019935563964e-23,0.764707508601075
91,10,20,1.19387047670449e-19,0.0235632212231645
92,10,1,1.75210315599136e-14,0.812385902608431
92,10,2,4.02471267171365e-17,0.0110021517567114
92,10,3,1.73772065298211e-20,1.0025558397103
92,10,4,3.03385178905006e-10,0.0344377304339519
92,10,5,4.32036517486276e-12,1401.51928600296
92,10,6,1.45537693952297e-22,509361.018974778
92,10,7,3.46952824190917e-19,14136.0650984856
92,10,8,3.7537078380104e-15,4142.49752880261
92,10,9,1.0317534246086e-17,94554.2988768634
92,10,10,5.60410756122089e-18,6.34606889240927e-07
92,10,11,1.08237969968619e-19,8.3099748915309
92,10,12,2.07096429215884e-17,7382.83519320166
92,10,13,1.69363906592466e-18,657.664213709486
92,10,14,3.90887845974974e-20,0.0439352461688019
92,10,15,8.57876532526108e-13,5.1847283700035e-05
92,10,16,5.25343709733558e-14,6.82648032718639e-05
92,10,17,2.15931154750327e-14,35748811.5890678
92,10,18,2.08697223158355e-21,1047.67222278334
92,10,19,8.31356329679195e-20,0.000121906834820312
92,10,20,9.74152958681802e-19,0.743975286924345
93,10,1,9.96150706768429e-21,1.58748679339683
93,10,2,3.41204334391949e-13,22061.6025325655
93,10,3,1.34239529501198e-16,52.666960626571
93,10,4,1.60781753506867e-11,0.00400776801185571
93,10,5,3.19959872424325e-07,74830705809.8446
93,10,6,2.39352848016203e-21,240462559232.21
93,10,7,4.43683127801999e-21,990973.615870884
93,10,8,1.00962616329164e-15,10165.8029247714
93,10,9,1.18371292753525e-19,1982763465.96065
93,10,10,2.88399197571998e-17,0.333955427787847
93,10,11,7.74039837357113e-12,127884284685.098
93,10,12,1.14898218011014e-21,1605.26786248495
93,10,13,1.05728540584637e-19,1733704.76320815
93,10,14,1.16408143096176e-21,46583630.5029772
93,10,15,7.46020281113259e-17,0.543146878372091
93,10,16,3.51503435631613e-13,2.06813522015597
93,10,17,3.24008658705008e-17,110241828.793447
93,10,18,6.93079006907808e-23,46259.8609591325
93,10,19,1.13659643721723e-22,0.262269843180987
93,10,20,4.15036666519099e-25,0.000948310894629239
94,10,1,2.20279362646808e-24,0.000415111478949478
94,10,2,1.45289587113211e-13,1707.30210137299
94,10,3,5.99480396763687e-19,2.40361278302003
94,10,4,1.06311958956891e-14,244.139333220804
94,10,5,1.56781594170096e-10,8574609851.74466
94,10,6,3.55740162192215e-24,56127408014.6929
94,10,7,1.65421712437336e-17,44746.2383195487
94,10,8,1.53428023491877e-17,1032761258.38527
94,10,9,8.34595738069966e-22,995964111963.546
94,10,10,1.99505084699104e-20,0.00108942437328388
94,10,11,1.33586825530369e-21,2424.18371255118
94,10,12,9.89882664530771e-24,5.45796582852493
94,10,13,6.8221379101044e-14,19307029.2431909
94,10,14,2.26554944185947e-25,0.0196821598143424
94,10,15,2.62392020477854e-14,0.00954617066940048
94,10,16,4.81730815732913e-13,0.000101686863670615
94,10,17,2.94043109726163e-16,22416.7046812793
94,10,18,1.51174375762015e-25,2050864.25182876
94,10,19,2.29604967688693e-25,132.740412635945
94,10,20,1.91333248211916e-21,0.15599641685258
95,10,1,9.84098895566532e-20,11.8231726363858
95,10,2,1.44275477155056e-16,284.474358590354
95,10,3,2.80424657642659e-18,2842.65217347437
95,10,4,8.51992958938654e-16,2.74863593105841
95,10,5,1.65142750393719e-10,9954.3708564897
95,10,6,2.45273426497095e-25,1445151030.75758
95,10,7,1.94199453144379e-23,1229321.80123649
95,10,8,3.35271205711799e-20,16.156142340106
95,10,9,6.18751182442672e-17,6540005.5580196
95,10,10,4.44962932220061e-17,6.08007747955039e-06
95,10,11,3.70867969978098e-18,27595732.5824021
95,10,12,1.07216751953664e-20,6856202.51041688
95,10,13,2.05814665116957e-20,133.094376779702
95,10,14,8.30062294432449e-25,13941.0407459875
95,10,15,4.31729851988052e-17,0.037567456247249
95,10,16,1.37791564486738e-15,1.35568395876408e-06
95,10,17,4.58899387237886e-18,62518134.5762639
95,10,18,2.38433029145931e-25,1212.68559211308
95,10,19,6.57220201970967e-23,0.00418942347157759
95,10,20,3.76334398446976e-27,920.737105388432
96,10,1,4.85100871466039e-22,276.914394356437
96,10,2,6.28459898012417e-22,9568.80244609019
96,10,3,8.86652520542472e-26,0.00165968533268391
96,10,4,2.80766144848263e-14,0.00299132667798209
96,10,5,3.98115117000723e-14,174538.250742859
96,10,6,1.34097901002856e-29,5476026617.31074
96,10,7,1.14113476049966e-21,16637.5444456554
96,10,8,7.40014794180687e-19,27.8665072064828
96,10,9,4.06590460439246e-16,937418.642582926
96,10,10,2.09742051798797e-19,6.81624035358991e-09
96,10,11,1.03879235749731e-19,21062710.8321433
96,10,12,1.10199714329448e-25,112433114.682113
96,10,13,2.07246223206423e-19,1275383.90917052
96,10,14,6.59914089020958e-25,0.000279479705136956
96,10,15,6.81998663323679e-23,1.0182690980272e-06
96,10,16,3.04625574767619e-19,3.73518747139823e-06
96,10,17,5.67328351330002e-21,933311.983894452
96,10,18,8.13455546638387e-23,7.23348212210141
96,10,19,7.73093677906954e-28,782.989273953814
96,10,20,7.79070268562021e-23,127.387453849962
97,10,1,6.7394997506363e-20,5862.26026409256
97,10,2,2.07694124448786e-18,98656437.7271094
97,10,3,2.97503806096489e-21,12398.2599975312
97,10,4,1.69241402615769e-15,10203.3990863562
97,10,5,2.33531117078266e-15,1148062230590.36
97,10,6,6.75894089473962e-29,124663332782730
97,10,7,2.8530511406427e-23,1236115643.08387
97,10,8,1.73206941092362e-18,460745752.463892
97,10,9,8.14734458938976e-20,41345680874.0579
97,10,10,1.69745558054999e-20,2.79972608142839e-05
97,10,11,1.63195374677022e-15,391310935951.843
97,10,12,2.50490582569123e-25,6963597321180.87
97,10,13,9.44582812408842e-19,42577.2284411877
97,10,14,2.08370501771876e-28,263047.293750613
97,10,15,2.35897840960602e-25,0.00186323160550232
97,10,16,1.64704887833673e-13,8.98825778511879
97,10,17,2.61278857297953e-20,19790753803.7633
97,10,18,4.58223209837209e-24,2378410.82800036
97,10,19,2.59291008466183e-23,158.007412768244
97,10,20,1.16967676243018e-19,144711654.489062
98,10,1,8.7963636468657e-23,0.000436680103688379
98,10,2,1.02794900321727e-13,0.20799817918184
98,10,3,1.01545767188162e-20,0.000122812833930194
98,10,4,3.49376230576987e-16,0.104438045864969
98,10,5,7.77565500978395e-12,146.328060372348
98,10,6,6.32011353226117e-26,136354544.881977
98,10,7,2.14454354923915e-22,2363.27582421896
98,10,8,1.02104527439361e-17,6276907.03856714
98,10,9,8.15852870998831e-23,534054.203489064
98,10,10,5.15223277662515e-17,2.61254968104345e-05
98,10,11,5.07406997561774e-19,6508614.81598228
98,10,12,2.73647947740533e-24,0.027163396437631
98,10,13,1.17583841036215e-15,533.864879650652
98,10,14,5.94361462982577e-25,0.00931913427991628
98,10,15,3.69969298771784e-12,0.000236406005733085
98,10,16,4.32808037879903e-13,0.0010297385351983
98,10,17,5.25793639039638e-17,18667.3389134303
98,10,18,5.14721525936932e-22,456405.201526273
98,10,19,2.30437991230933e-23,563.93424269455
98,10,20,1.31336007425386e-23,20245.7023890795
99,10,1,1.73206041181252e-24,1632004.02230103
99,10,2,7.01902155839494e-14,353.746775565364
99,10,3,7.37818399917855e-16,107.421950997925
99,10,4,1.874681184783e-20,437438.683447544
99,10,5,1.32456375068716e-09,2.16698728681752e+20
99,10,6,2.18928978476246e-25,5618456803513.98
99,10,7,6.27419460337513e-20,96592348.6474903
99,10,8,3.65126540366877e-19,211221690404.047
99,10,9,2.41713547261051e-22,12091692092700.1
99,10,10,5.7361224487724e-22,120.978770686623
99,10,11,4.45398985073859e-17,11474889224.9151
99,10,12,4.67758082492646e-25,440564.795911139
99,10,13,1.06180715790677e-16,54.9246240665702
99,10,14,5.12692997209416e-27,256668868.127858
99,10,15,2.33637179375271e-16,1762.06334752478
99,10,16,6.38247867455714e-08,1.65313541325321
99,10,17,4.39202818128133e-18,19608008.3047221
99,10,18,4.0422039024874e-25,3892063666.67403
99,10,19,1.39266705117708e-28,204.410910433116
99,10,20,9.0698138370898e-25,3.73327544690525
100,10,1,4.7965097041322e-24,9.9711751380026e-05
100,10,2,3.51889063065754e-18,3798456.77529708
100,10,3,2.12524313606318e-21,1.19041028785302
100,10,4,2.79225200718091e-13,3252.50301362192
100,10,5,2.98101367283668e-12,785561735071.212
100,10,6,6.63902362617719e-25,170401968.426841
100,10,7,1.03341179517078e-19,9155980.05067961
100,10,8,4.2436824221524e-19,1557864.63616563
100,10,9,3.06550710979638e-18,9311837.36148654
100,10,10,1.08830434750679e-18,0.000596162426227654
